2,5,値段,便利,手頃,お買い得,愛用
7,1,通り,価格,高,3200,すぎ,デザイン,決め手,値段,購入,円
13,5,寿命,価格,満足,サイズ,容量
22,5,値段,重い,モノ,割
34,5,値段,安,物,いい,質
37,5,値段,満足,大変,良く,ケース
39,5,価格,今,満足
41,4,十分,値段,信頼,こと,手ごろ
51,5,値段,文句,いい,容量
52,5,以上,価格,価値,作り,間
54,5,安い,価格,良く,安物,商品,想像,綺麗,高い,バッテリー
61,4,安い,価格,デザイン,重宝
63,5,値段,手ごろ,満足,容量,わり
73,5,値段,細,さ
77,2,値段,重量,非常,サイズ,バランス
82,5,比較,値段,とき,料,電力
84,5,値段,いい,容量
87,5,値段,安い,他,無用,満足
88,5,値段,倍,こだわり,4,メーカー
94,5,価格,文句,なし,あれ,容量
107,5,値段,お買い得,の,安心
115,5,本体,値段,容量,満足
116,4,外出,安心,容量,価格
129,4,価格,携帯,安全,非常,性,素晴らしい,容量
133,5,他,値段,以上,商品,容量
134,5,半額,１,保証,近い,価格
136,4,値段,安い,乗り換え,XPERIA,容量
143,5,価格,こと,家電,必要,安定
172,1,サイト,値段,一昔,前,安心
188,5,１つ,値段,容量,割り,安心
194,4,価格,梱,出力,差,現在
207,5,コンパクト,価格,購入,サイズ,容量
208,5,値段,電圧,文句,安い,充分
211,5,値段,安い,mA,LED,容量
219,4,価格,ライト,LED,感,得
227,5,価格,購入,現状
229,4,価格,-,18,容量
233,5,値段,安く,充電,の,難点
235,4,リーズナブル,価格,パワー,凄い,満足
236,5,価格,よう,充電,iPhone,外
237,5,倍,数,バッテリ,良い,値段,手頃,容量
238,4,スマート,値段,的,想像
242,5,値段,容量,何,問題
246,4,値段,デザイン,間違い,スペック,ＧＯＯＤ
255,5,値段,満足,安価,容量
267,5,価格,バランス,よい,サイズ,性能
270,4,価格,Great,剛性,不安,反則,以上,スペック,容量
274,5,値段,充電,以上,防止,性能
276,4,値段,感じ,確か,外観,にくい
285,5,値段,得,正直,容量
287,4,イイ,重い,容量,割,価格
291,5,値段,安かっ,購入,大きく,容量
298,4,価格,こと,容量,残念,帯
304,3,価格,とき,過剰,商品,セール,こと,販売
